tensor(0.5206, device='cuda:0')
tensor(0.5132, device='cuda:0')
tensor(0.1887, device='cuda:0')
tensor(0.3749, device='cuda:0')
tensor(0.4554, device='cuda:0')
tensor(0.4507, device='cuda:0')
tensor(0.2407, device='cuda:0')
tensor(0.5792, device='cuda:0')
tensor(0.5521, device='cuda:0')
tensor(0.1560, device='cuda:0')
tensor(0.3782, device='cuda:0')
tensor(0.1980, device='cuda:0')
tensor(0.3580, device='cuda:0')
tensor(0.7422, device='cuda:0')
tensor(0.3447, device='cuda:0')
tensor(0.7177, device='cuda:0')
tensor(0.3301, device='cuda:0')
tensor(0.5687, device='cuda:0')
tensor(0.3134, device='cuda:0')
tensor(0.1613, device='cuda:0')
tensor(0.6862, device='cuda:0')
tensor(0.5809, device='cuda:0')
tensor(0.1856, device='cuda:0')
tensor(0.3209, device='cuda:0')
tensor(0.6059, device='cuda:0')
tensor(0.6424, device='cuda:0')
tensor(0.2312, device='cuda:0')
tensor(0.3454, device='cuda:0')
tensor(0.4786, device='cuda:0')
tensor(0.0564, device='cuda:0')
tensor(0.1245, device='cuda:0')
tensor(0.1332, device='cuda:0')
tensor(0.4180, device='cuda:0')
tensor(0.5589, device='cuda:0')
tensor(0.6044, device='cuda:0')
tensor(0.2727, device='cuda:0')
tensor(0.0761, device='cuda:0')
tensor(0.3590, device='cuda:0')
tensor(0.8397, device='cuda:0')
tensor(0.0686, device='cuda:0')
tensor(0.5456, device='cuda:0')
tensor(0.1549, device='cuda:0')
tensor(0.4805, device='cuda:0')
tensor(0.0932, device='cuda:0')
tensor(0.0663, device='cuda:0')
tensor(0.1815, device='cuda:0')
tensor(0.1513, device='cuda:0')
tensor(0.0237, device='cuda:0')
tensor(0.0348, device='cuda:0')
tensor(0.2186, device='cuda:0')
tensor(0.1984, device='cuda:0')
tensor(0.1282, device='cuda:0')
tensor(0.0920, device='cuda:0')
tensor(0.1107, device='cuda:0')
tensor(0.0846, device='cuda:0')
tensor(0.3967, device='cuda:0')
tensor(0.2221, device='cuda:0')
tensor(0.1523, device='cuda:0')
tensor(1.2157, device='cuda:0')
tensor(0.2861, device='cuda:0')
tensor(0.2413, device='cuda:0')
tensor(0.1581, device='cuda:0')
tensor(0.0741, device='cuda:0')
tensor(0.0717, device='cuda:0')
tensor(0.3923, device='cuda:0')
tensor(0.1228, device='cuda:0')
tensor(0.0109, device='cuda:0')
tensor(0.7764, device='cuda:0')
tensor(0.1281, device='cuda:0')
tensor(0.8930, device='cuda:0')
tensor(0.1148, device='cuda:0')
tensor(0.0839, device='cuda:0')
tensor(0.2166, device='cuda:0')
tensor(0.1889, device='cuda:0')
tensor(0.3798, device='cuda:0')
tensor(0.0553, device='cuda:0')
tensor(0.0614, device='cuda:0')
tensor(0.2560, device='cuda:0')
tensor(0.0844, device='cuda:0')
tensor(0.7657, device='cuda:0')
tensor(0.1601, device='cuda:0')
tensor(0.0600, device='cuda:0')
tensor(0.2817, device='cuda:0')
tensor(0.0315, device='cuda:0')
tensor(0.3261, device='cuda:0')
tensor(0.0976, device='cuda:0')
tensor(0.0912, device='cuda:0')
tensor(0.2743, device='cuda:0')
tensor(0.3009, device='cuda:0')
tensor(0.8426, device='cuda:0')
tensor(0.0268, device='cuda:0')
tensor(0.4275, device='cuda:0')
tensor(0.4507, device='cuda:0')
tensor(0.1584, device='cuda:0')
tensor(0.0166, device='cuda:0')
tensor(0.2353, device='cuda:0')
tensor(0.0139, device='cuda:0')
tensor(0.0192, device='cuda:0')
tensor(0.2944, device='cuda:0')
tensor(0.2045, device='cuda:0')
tensor(0.0324, device='cuda:0')
tensor(0.1733, device='cuda:0')
tensor(0.5600, device='cuda:0')
tensor(0.3037, device='cuda:0')
tensor(0.0339, device='cuda:0')
tensor(0.1876, device='cuda:0')
tensor(0.3048, device='cuda:0')
tensor(0.0773, device='cuda:0')
tensor(0.0258, device='cuda:0')
tensor(0.4758, device='cuda:0')
tensor(0.4327, device='cuda:0')
tensor(1.0564, device='cuda:0')
tensor(0.2038, device='cuda:0')
tensor(0.1148, device='cuda:0')
tensor(0.2198, device='cuda:0')
tensor(0.2741, device='cuda:0')
tensor(0.2104, device='cuda:0')
tensor(0.0631, device='cuda:0')
tensor(0.0417, device='cuda:0')
tensor(0.1636, device='cuda:0')
tensor(0.1458, device='cuda:0')
tensor(0.1637, device='cuda:0')
tensor(0.4251, device='cuda:0')
tensor(0.6002, device='cuda:0')
tensor(0.7627, device='cuda:0')
tensor(0.0537, device='cuda:0')
tensor(0.0138, device='cuda:0')
tensor(0.7995, device='cuda:0')
tensor(0.0316, device='cuda:0')
tensor(0.0602, device='cuda:0')
tensor(0.0622, device='cuda:0')
tensor(0.0631, device='cuda:0')
tensor(0.0142, device='cuda:0')
tensor(0.3519, device='cuda:0')
tensor(0.7651, device='cuda:0')
tensor(0.1124, device='cuda:0')
tensor(0.0267, device='cuda:0')
tensor(0.1342, device='cuda:0')
tensor(0.0428, device='cuda:0')
tensor(0.0931, device='cuda:0')
tensor(0.0122, device='cuda:0')
tensor(0.0018, device='cuda:0')
tensor(0.2102, device='cuda:0')
tensor(0.0477, device='cuda:0')
tensor(0.3733, device='cuda:0')
tensor(1.0511, device='cuda:0')
tensor(0.0472, device='cuda:0')
tensor(0.0552, device='cuda:0')
tensor(0.2076, device='cuda:0')
tensor(0.3232, device='cuda:0')
tensor(0.4773, device='cuda:0')
tensor(0.6577, device='cuda:0')
tensor(0.0095, device='cuda:0')
tensor(0.1505, device='cuda:0')
tensor(0.1373, device='cuda:0')
tensor(0.1438, device='cuda:0')
tensor(0.0110, device='cuda:0')
tensor(0.0523, device='cuda:0')
tensor(0.4795, device='cuda:0')
tensor(0.0522, device='cuda:0')
tensor(0.0391, device='cuda:0')
tensor(0.0147, device='cuda:0')
tensor(0.1735, device='cuda:0')
tensor(0.0050, device='cuda:0')
tensor(0.1708, device='cuda:0')
tensor(0.2216, device='cuda:0')
tensor(0.0169, device='cuda:0')
tensor(0.2011, device='cuda:0')
tensor(0.6769, device='cuda:0')
tensor(0.8644, device='cuda:0')
tensor(0.1933, device='cuda:0')
tensor(0.6333, device='cuda:0')
tensor(0.0541, device='cuda:0')
tensor(0.3563, device='cuda:0')
tensor(0.0554, device='cuda:0')
tensor(0.0140, device='cuda:0')
tensor(0.6526, device='cuda:0')
tensor(0.1275, device='cuda:0')
tensor(0.1208, device='cuda:0')
tensor(0.0850, device='cuda:0')
tensor(0.1987, device='cuda:0')
tensor(0.1203, device='cuda:0')
tensor(0.2427, device='cuda:0')
tensor(0.2319, device='cuda:0')
tensor(0.3908, device='cuda:0')
tensor(0.4306, device='cuda:0')
tensor(0.0605, device='cuda:0')
tensor(0.0986, device='cuda:0')
tensor(0.0894, device='cuda:0')
tensor(0.0059, device='cuda:0')
tensor(0.0027, device='cuda:0')
tensor(0.0024, device='cuda:0')
tensor(0.0248, device='cuda:0')
tensor(0.0249, device='cuda:0')
tensor(0.0556, device='cuda:0')
tensor(0.0138, device='cuda:0')
tensor(0.4811, device='cuda:0')
tensor(0.0102, device='cuda:0')
tensor(0.0024, device='cuda:0')
tensor(0.2893, device='cuda:0')
tensor(0.0039, device='cuda:0')
tensor(0.0016, device='cuda:0')
tensor(0.0756, device='cuda:0')
tensor(0.3014, device='cuda:0')
tensor(0.0559, device='cuda:0')
tensor(0.0604, device='cuda:0')
tensor(0.0769, device='cuda:0')
tensor(0.0222, device='cuda:0')
tensor(0.0141, device='cuda:0')
tensor(0.0339, device='cuda:0')
tensor(0.0096, device='cuda:0')
tensor(0.0775, device='cuda:0')
tensor(0.0185, device='cuda:0')
tensor(0.0002, device='cuda:0')
tensor(0.0050, device='cuda:0')
tensor(0.1462, device='cuda:0')
tensor(0.1200, device='cuda:0')
tensor(0.1464, device='cuda:0')
tensor(0.0706, device='cuda:0')
tensor(0.4062, device='cuda:0')
tensor(0.4655, device='cuda:0')
tensor(0.0009, device='cuda:0')
tensor(0.2307, device='cuda:0')
tensor(0.1041, device='cuda:0')
tensor(0.3273, device='cuda:0')
tensor(0.0212, device='cuda:0')
tensor(0.1268, device='cuda:0')
tensor(0.0249, device='cuda:0')
tensor(0.0711, device='cuda:0')
tensor(0.1665, device='cuda:0')
tensor(0.0046, device='cuda:0')
tensor(0.1529, device='cuda:0')
tensor(0.2592, device='cuda:0')
tensor(0.0066, device='cuda:0')
tensor(0.0070, device='cuda:0')
tensor(0.0037, device='cuda:0')
tensor(0.2694, device='cuda:0')
tensor(0.0247, device='cuda:0')
tensor(0.6381, device='cuda:0')
tensor(0.0229, device='cuda:0')
tensor(0.1269, device='cuda:0')
tensor(0.0301, device='cuda:0')
tensor(0.0320, device='cuda:0')
tensor(0.0399, device='cuda:0')
tensor(0.0074, device='cuda:0')
tensor(0.0208, device='cuda:0')
tensor(0.0003, device='cuda:0')
tensor(0.0250, device='cuda:0')
tensor(0.0004, device='cuda:0')
tensor(0.0180, device='cuda:0')
tensor(2.2436e-05, device='cuda:0')
tensor(0.0115, device='cuda:0')
tensor(0.5849, device='cuda:0')
tensor(0.2240, device='cuda:0')
tensor(0.0009, device='cuda:0')
tensor(0.0033, device='cuda:0')
tensor(0.1279, device='cuda:0')
tensor(0.0949, device='cuda:0')
tensor(0.0068, device='cuda:0')
tensor(0.5247, device='cuda:0')
tensor(0.1351, device='cuda:0')
tensor(0.0926, device='cuda:0')
tensor(0.0491, device='cuda:0')
tensor(0.0020, device='cuda:0')
tensor(0.2255, device='cuda:0')
tensor(0.1784, device='cuda:0')
tensor(0.0692, device='cuda:0')
tensor(0.0022, device='cuda:0')
tensor(0.0059, device='cuda:0')
tensor(0.0038, device='cuda:0')
tensor(0.0376, device='cuda:0')
tensor(0.0857, device='cuda:0')
tensor(0.0003, device='cuda:0')
tensor(0.0021, device='cuda:0')
tensor(0.1688, device='cuda:0')
tensor(0.0045, device='cuda:0')
tensor(0.0210, device='cuda:0')
tensor(0.0185, device='cuda:0')
tensor(0.0098, device='cuda:0')
tensor(0.1012, device='cuda:0')
tensor(1.3155, device='cuda:0')
tensor(0.0360, device='cuda:0')
tensor(0.0074, device='cuda:0')
tensor(0.1204, device='cuda:0')
tensor(0.0011, device='cuda:0')
tensor(0.1508, device='cuda:0')
tensor(0.0097, device='cuda:0')
tensor(0.0109, device='cuda:0')
tensor(0.0162, device='cuda:0')
tensor(0.0012, device='cuda:0')
tensor(0.2056, device='cuda:0')
tensor(0.0055, device='cuda:0')
tensor(0.0004, device='cuda:0')
tensor(0.0926, device='cuda:0')
tensor(0.0876, device='cuda:0')
tensor(0.1218, device='cuda:0')
tensor(0.6451, device='cuda:0')
tensor(0.0006, device='cuda:0')
tensor(0.0095, device='cuda:0')
tensor(0.0153, device='cuda:0')
tensor(0.0094, device='cuda:0')
tensor(0.1294, device='cuda:0')
tensor(0.8958, device='cuda:0')
tensor(0.2016, device='cuda:0')
tensor(0.0504, device='cuda:0')
tensor(0.6044, device='cuda:0')
tensor(0.0045, device='cuda:0')
tensor(0.0214, device='cuda:0')
tensor(0.8271, device='cuda:0')
tensor(0.1889, device='cuda:0')
tensor(0.0542, device='cuda:0')
tensor(0.6554, device='cuda:0')
tensor(0.0016, device='cuda:0')
tensor(0.0152, device='cuda:0')
tensor(0.0363, device='cuda:0')
tensor(0.0040, device='cuda:0')
tensor(0.0003, device='cuda:0')
tensor(0.4789, device='cuda:0')
tensor(0.0447, device='cuda:0')
tensor(0.0106, device='cuda:0')
tensor(0.1190, device='cuda:0')
tensor(0.0018, device='cuda:0')
tensor(0.0001, device='cuda:0')
tensor(0.0186, device='cuda:0')
tensor(0.0077, device='cuda:0')
tensor(1.1022, device='cuda:0')
tensor(1.0037, device='cuda:0')
tensor(0.0271, device='cuda:0')
tensor(0.0292, device='cuda:0')
tensor(0.0027, device='cuda:0')
tensor(0.4747, device='cuda:0')
tensor(0.0269, device='cuda:0')
tensor(0.0062, device='cuda:0')
tensor(0.0021, device='cuda:0')
tensor(0.0287, device='cuda:0')
tensor(0.0533, device='cuda:0')
tensor(0.0183, device='cuda:0')
tensor(0.0123, device='cuda:0')
tensor(0.1504, device='cuda:0')
tensor(0.0897, device='cuda:0')
tensor(0.1916, device='cuda:0')
tensor(0.0151, device='cuda:0')
tensor(0.0391, device='cuda:0')
tensor(0.5660, device='cuda:0')
tensor(0.3604, device='cuda:0')
tensor(0.0034, device='cuda:0')
tensor(0.0154, device='cuda:0')
tensor(0.1907, device='cuda:0')
tensor(0.0163, device='cuda:0')
tensor(0.0191, device='cuda:0')
tensor(0.0085, device='cuda:0')
tensor(0.0581, device='cuda:0')
tensor(0.0319, device='cuda:0')
tensor(1.1793, device='cuda:0')
tensor(0.0002, device='cuda:0')
tensor(0.0073, device='cuda:0')
tensor(0.0129, device='cuda:0')
tensor(0.0006, device='cuda:0')
tensor(0.0003, device='cuda:0')
tensor(0.0400, device='cuda:0')
tensor(0.8978, device='cuda:0')
tensor(0.0173, device='cuda:0')
tensor(0.0874, device='cuda:0')
tensor(0.0020, device='cuda:0')
tensor(7.1948e-05, device='cuda:0')
tensor(0.0465, device='cuda:0')
tensor(0.0033, device='cuda:0')
tensor(0.0054, device='cuda:0')
tensor(0.3304, device='cuda:0')
tensor(0.5764, device='cuda:0')
tensor(0.0003, device='cuda:0')
tensor(0.0009, device='cuda:0')
tensor(0.0004, device='cuda:0')
tensor(1.0471, device='cuda:0')
tensor(0.1265, device='cuda:0')
tensor(0.0303, device='cuda:0')
tensor(0.0354, device='cuda:0')
tensor(0.0223, device='cuda:0')
tensor(0.0016, device='cuda:0')
tensor(0.0187, device='cuda:0')
tensor(0.2062, device='cuda:0')
tensor(0.0691, device='cuda:0')
tensor(0.3492, device='cuda:0')
tensor(0.8960, device='cuda:0')
tensor(0.0375, device='cuda:0')
tensor(0.0035, device='cuda:0')
tensor(0.0139, device='cuda:0')
tensor(0.7146, device='cuda:0')
tensor(0.0602, device='cuda:0')
tensor(0.0821, device='cuda:0')
tensor(0.0014, device='cuda:0')
tensor(0.0012, device='cuda:0')
tensor(0.1166, device='cuda:0')
tensor(0.0101, device='cuda:0')
tensor(0.0372, device='cuda:0')
tensor(0.2170, device='cuda:0')
tensor(0.1472, device='cuda:0')
tensor(0.0151, device='cuda:0')
tensor(0.1766, device='cuda:0')
tensor(0.9617, device='cuda:0')
tensor(0.0845, device='cuda:0')
tensor(0.0982, device='cuda:0')
tensor(0.3991, device='cuda:0')
tensor(0.0227, device='cuda:0')
tensor(0.0020, device='cuda:0')
tensor(0.0633, device='cuda:0')
tensor(0.0022, device='cuda:0')
tensor(0.0070, device='cuda:0')
tensor(0.0053, device='cuda:0')
tensor(0.4866, device='cuda:0')
tensor(0.0027, device='cuda:0')
tensor(0.3145, device='cuda:0')
tensor(0.2322, device='cuda:0')
tensor(0.6406, device='cuda:0')
tensor(0.3514, device='cuda:0')
tensor(0.0083, device='cuda:0')
tensor(0.0019, device='cuda:0')
tensor(0.0006, device='cuda:0')
tensor(0.0046, device='cuda:0')
tensor(0.0023, device='cuda:0')
tensor(0.0037, device='cuda:0')
tensor(2.6894e-05, device='cuda:0')
tensor(0.0177, device='cuda:0')
tensor(0.0009, device='cuda:0')
tensor(0.0787, device='cuda:0')
tensor(0.1830, device='cuda:0')
tensor(0.0779, device='cuda:0')
tensor(0.0007, device='cuda:0')
tensor(0.0918, device='cuda:0')
tensor(0.1156, device='cuda:0')
tensor(0.6902, device='cuda:0')
tensor(0.0156, device='cuda:0')
tensor(0.0096, device='cuda:0')
tensor(0.0360, device='cuda:0')
tensor(0.0712, device='cuda:0')
tensor(0.0123, device='cuda:0')
tensor(2.3831e-05, device='cuda:0')
tensor(0.0195, device='cuda:0')
tensor(0.3829, device='cuda:0')
tensor(0.0312, device='cuda:0')
tensor(0.0223, device='cuda:0')
tensor(0.0040, device='cuda:0')
tensor(0.0004, device='cuda:0')
tensor(0.5072, device='cuda:0')
tensor(0.0143, device='cuda:0')
tensor(0.1014, device='cuda:0')
tensor(0.0004, device='cuda:0')
tensor(0.0255, device='cuda:0')
tensor(0.1953, device='cuda:0')
tensor(0.1215, device='cuda:0')
tensor(0.2186, device='cuda:0')
tensor(0.0017, device='cuda:0')
tensor(0.0204, device='cuda:0')
tensor(0.1873, device='cuda:0')
tensor(0.0006, device='cuda:0')
tensor(0.0361, device='cuda:0')
tensor(0.0022, device='cuda:0')
tensor(0.0001, device='cuda:0')
tensor(0.0096, device='cuda:0')
tensor(0.1568, device='cuda:0')
tensor(0.0145, device='cuda:0')
tensor(0.0015, device='cuda:0')
tensor(0.1417, device='cuda:0')
tensor(0.0502, device='cuda:0')
tensor(0.0018, device='cuda:0')
tensor(0.0002, device='cuda:0')
tensor(0.0005, device='cuda:0')
tensor(0.0003, device='cuda:0')
tensor(0.2961, device='cuda:0')
tensor(0.0002, device='cuda:0')
tensor(0.0208, device='cuda:0')
tensor(1.7572e-05, device='cuda:0')
tensor(0.0680, device='cuda:0')
tensor(0.0045, device='cuda:0')
tensor(0.0207, device='cuda:0')
tensor(0.0034, device='cuda:0')
tensor(0.7721, device='cuda:0')
tensor(0.0109, device='cuda:0')
tensor(0.1653, device='cuda:0')
tensor(0.0003, device='cuda:0')
tensor(0.1417, device='cuda:0')
tensor(0.0049, device='cuda:0')
tensor(0.0006, device='cuda:0')
tensor(0.0179, device='cuda:0')
tensor(0.4543, device='cuda:0')
tensor(0.0065, device='cuda:0')
tensor(0.0017, device='cuda:0')
tensor(0.6110, device='cuda:0')
tensor(0.0006, device='cuda:0')
tensor(0.2576, device='cuda:0')
tensor(0.0045, device='cuda:0')
tensor(0.0030, device='cuda:0')
tensor(0.1843, device='cuda:0')
tensor(0.0069, device='cuda:0')
tensor(0.0307, device='cuda:0')
tensor(0.0171, device='cuda:0')
tensor(0.0001, device='cuda:0')
tensor(0.0021, device='cuda:0')
tensor(0.1455, device='cuda:0')
tensor(0.0706, device='cuda:0')
tensor(0.1026, device='cuda:0')
tensor(0.0579, device='cuda:0')
tensor(0.0003, device='cuda:0')
tensor(0.0627, device='cuda:0')
tensor(0.0002, device='cuda:0')
tensor(0.0921, device='cuda:0')
tensor(0.0028, device='cuda:0')
tensor(0.2832, device='cuda:0')
tensor(0.0554, device='cuda:0')
tensor(0.0722, device='cuda:0')
tensor(8.2136e-06, device='cuda:0')
tensor(0.0753, device='cuda:0')
tensor(0.1148, device='cuda:0')
tensor(0.0053, device='cuda:0')
tensor(0.0171, device='cuda:0')
tensor(0.0517, device='cuda:0')
tensor(8.8215e-07, device='cuda:0')
tensor(0.0009, device='cuda:0')
tensor(0.0035, device='cuda:0')
tensor(0.0017, device='cuda:0')
tensor(0.0462, device='cuda:0')
tensor(0.0409, device='cuda:0')
tensor(0.0031, device='cuda:0')
tensor(0.0496, device='cuda:0')
tensor(0.0382, device='cuda:0')
tensor(0.0321, device='cuda:0')
tensor(0.0245, device='cuda:0')
tensor(0.0007, device='cuda:0')
tensor(0.0714, device='cuda:0')
tensor(0.9802, device='cuda:0')
tensor(0.0008, device='cuda:0')
tensor(1.2363, device='cuda:0')
tensor(0.1230, device='cuda:0')
tensor(0.5465, device='cuda:0')
tensor(0.2817, device='cuda:0')
tensor(4.8104e-05, device='cuda:0')
tensor(5.9991e-05, device='cuda:0')
tensor(0.0119, device='cuda:0')
tensor(0.0153, device='cuda:0')
tensor(0.0001, device='cuda:0')
tensor(0.0965, device='cuda:0')
tensor(0.1608, device='cuda:0')
tensor(0.0076, device='cuda:0')
tensor(0.0005, device='cuda:0')
tensor(0.6750, device='cuda:0')
tensor(0.0542, device='cuda:0')
tensor(0.0012, device='cuda:0')
tensor(0.0344, device='cuda:0')
tensor(0.1662, device='cuda:0')
tensor(0.0003, device='cuda:0')
tensor(0.0023, device='cuda:0')
tensor(0.4781, device='cuda:0')
tensor(0.2542, device='cuda:0')
tensor(0.4773, device='cuda:0')
tensor(0.0001, device='cuda:0')
tensor(0.1047, device='cuda:0')
tensor(0.3935, device='cuda:0')
tensor(0.1500, device='cuda:0')
tensor(0.1079, device='cuda:0')
tensor(0.0183, device='cuda:0')
tensor(0.1202, device='cuda:0')
tensor(4.1785e-05, device='cuda:0')
tensor(6.4329e-05, device='cuda:0')
tensor(0.5530, device='cuda:0')
tensor(0.0093, device='cuda:0')
tensor(0.0001, device='cuda:0')
tensor(0.2687, device='cuda:0')
tensor(0.0083, device='cuda:0')
tensor(0.0384, device='cuda:0')
tensor(0.2357, device='cuda:0')
tensor(1.2911e-05, device='cuda:0')
tensor(0.0468, device='cuda:0')
tensor(0.0214, device='cuda:0')
tensor(0.0248, device='cuda:0')
tensor(0.7648, device='cuda:0')
tensor(0.0339, device='cuda:0')
tensor(0.0005, device='cuda:0')
tensor(0.4846, device='cuda:0')
tensor(0.0446, device='cuda:0')
tensor(4.0521e-05, device='cuda:0')
tensor(0.0021, device='cuda:0')
tensor(0.0665, device='cuda:0')
tensor(0.0004, device='cuda:0')
tensor(0.0030, device='cuda:0')
tensor(0.0092, device='cuda:0')
tensor(0.1151, device='cuda:0')
tensor(0.0011, device='cuda:0')
tensor(1.8485, device='cuda:0')
tensor(0.1395, device='cuda:0')
tensor(0.3641, device='cuda:0')
tensor(0.0037, device='cuda:0')
tensor(0.0793, device='cuda:0')
tensor(0.0003, device='cuda:0')
tensor(0.0001, device='cuda:0')
tensor(0.0007, device='cuda:0')
tensor(0.0077, device='cuda:0')
tensor(1.5974, device='cuda:0')
tensor(0.0196, device='cuda:0')
tensor(0.0308, device='cuda:0')
tensor(0.0198, device='cuda:0')
tensor(1.2042, device='cuda:0')
tensor(1.1726, device='cuda:0')
tensor(0.1899, device='cuda:0')
tensor(0.0029, device='cuda:0')
tensor(0.1997, device='cuda:0')
tensor(0.0032, device='cuda:0')
tensor(0.0032, device='cuda:0')
tensor(0.0004, device='cuda:0')
tensor(0.0376, device='cuda:0')
tensor(0.0809, device='cuda:0')
tensor(0.0125, device='cuda:0')
tensor(0.0010, device='cuda:0')
tensor(0.0004, device='cuda:0')
tensor(4.3739e-05, device='cuda:0')
tensor(0.3946, device='cuda:0')
tensor(0.0054, device='cuda:0')
tensor(0.5717, device='cuda:0')
tensor(0.0222, device='cuda:0')
tensor(0.0513, device='cuda:0')
tensor(0.2741, device='cuda:0')
tensor(0.1797, device='cuda:0')
tensor(0.1308, device='cuda:0')
tensor(0.0309, device='cuda:0')
tensor(0.0042, device='cuda:0')
tensor(0.3662, device='cuda:0')
tensor(0.6436, device='cuda:0')
tensor(1.0932e-05, device='cuda:0')
tensor(0.0016, device='cuda:0')
tensor(0.0546, device='cuda:0')
