tensor(0.5034, device='cuda:0')
tensor(0.4983, device='cuda:0')
tensor(0.4979, device='cuda:0')
tensor(0.4983, device='cuda:0')
tensor(0.5007, device='cuda:0')
tensor(0.5008, device='cuda:0')
tensor(0.5023, device='cuda:0')
tensor(0.4994, device='cuda:0')
tensor(0.5017, device='cuda:0')
tensor(0.5001, device='cuda:0')
tensor(0.4974, device='cuda:0')
tensor(0.4998, device='cuda:0')
tensor(0.4977, device='cuda:0')
tensor(0.4987, device='cuda:0')
tensor(0.5029, device='cuda:0')
tensor(0.4999, device='cuda:0')
tensor(0.4958, device='cuda:0')
tensor(0.4992, device='cuda:0')
tensor(0.5060, device='cuda:0')
tensor(0.4817, device='cuda:0')
tensor(0.4743, device='cuda:0')
tensor(0.4969, device='cuda:0')
tensor(0.4919, device='cuda:0')
tensor(0.5001, device='cuda:0')
tensor(0.5026, device='cuda:0')
tensor(0.4871, device='cuda:0')
tensor(0.5065, device='cuda:0')
tensor(0.5065, device='cuda:0')
tensor(0.4989, device='cuda:0')
tensor(0.4931, device='cuda:0')
tensor(0.4966, device='cuda:0')
tensor(0.4992, device='cuda:0')
tensor(0.5031, device='cuda:0')
tensor(0.4838, device='cuda:0')
tensor(0.5088, device='cuda:0')
tensor(0.4988, device='cuda:0')
tensor(0.4984, device='cuda:0')
tensor(0.4948, device='cuda:0')
tensor(0.5044, device='cuda:0')
tensor(0.4955, device='cuda:0')
tensor(0.5074, device='cuda:0')
tensor(0.5041, device='cuda:0')
tensor(0.5042, device='cuda:0')
tensor(0.5060, device='cuda:0')
tensor(0.4963, device='cuda:0')
tensor(0.5048, device='cuda:0')
tensor(0.5160, device='cuda:0')
tensor(0.5006, device='cuda:0')
tensor(0.5047, device='cuda:0')
tensor(0.4956, device='cuda:0')
tensor(0.4991, device='cuda:0')
tensor(0.5004, device='cuda:0')
tensor(0.5007, device='cuda:0')
tensor(0.5000, device='cuda:0')
tensor(0.5028, device='cuda:0')
tensor(0.5025, device='cuda:0')
tensor(0.4993, device='cuda:0')
tensor(0.5010, device='cuda:0')
tensor(0.5059, device='cuda:0')
tensor(0.4978, device='cuda:0')
tensor(0.4906, device='cuda:0')
tensor(0.4995, device='cuda:0')
tensor(0.4979, device='cuda:0')
tensor(0.4928, device='cuda:0')
tensor(0.5003, device='cuda:0')
tensor(0.5001, device='cuda:0')
tensor(0.4969, device='cuda:0')
tensor(0.5023, device='cuda:0')
tensor(0.5074, device='cuda:0')
tensor(0.5011, device='cuda:0')
tensor(0.5046, device='cuda:0')
tensor(0.4939, device='cuda:0')
tensor(0.5077, device='cuda:0')
tensor(0.4998, device='cuda:0')
tensor(0.5061, device='cuda:0')
tensor(0.4829, device='cuda:0')
tensor(0.5024, device='cuda:0')
tensor(0.5005, device='cuda:0')
tensor(0.4838, device='cuda:0')
tensor(0.4952, device='cuda:0')
tensor(0.4947, device='cuda:0')
tensor(0.5035, device='cuda:0')
tensor(0.5090, device='cuda:0')
tensor(0.5133, device='cuda:0')
tensor(0.4915, device='cuda:0')
tensor(0.4984, device='cuda:0')
tensor(0.4967, device='cuda:0')
tensor(0.4988, device='cuda:0')
tensor(0.5017, device='cuda:0')
tensor(0.4983, device='cuda:0')
tensor(0.4988, device='cuda:0')
tensor(0.4994, device='cuda:0')
tensor(0.4968, device='cuda:0')
tensor(0.4957, device='cuda:0')
tensor(0.4947, device='cuda:0')
tensor(0.4952, device='cuda:0')
tensor(0.5054, device='cuda:0')
tensor(0.4998, device='cuda:0')
tensor(0.5058, device='cuda:0')
tensor(0.4997, device='cuda:0')
tensor(0.4996, device='cuda:0')
tensor(0.4965, device='cuda:0')
tensor(0.5023, device='cuda:0')
tensor(0.5042, device='cuda:0')
tensor(0.5013, device='cuda:0')
tensor(0.4954, device='cuda:0')
tensor(0.5029, device='cuda:0')
tensor(0.4885, device='cuda:0')
tensor(0.4931, device='cuda:0')
tensor(0.4985, device='cuda:0')
tensor(0.5020, device='cuda:0')
tensor(0.4968, device='cuda:0')
tensor(0.5022, device='cuda:0')
tensor(0.5039, device='cuda:0')
tensor(0.4872, device='cuda:0')
tensor(0.4739, device='cuda:0')
tensor(0.5130, device='cuda:0')
tensor(0.5368, device='cuda:0')
tensor(0.4265, device='cuda:0')
tensor(0.4383, device='cuda:0')
tensor(0.5162, device='cuda:0')
tensor(0.4949, device='cuda:0')
tensor(0.3704, device='cuda:0')
tensor(0.4808, device='cuda:0')
tensor(0.4765, device='cuda:0')
tensor(0.3923, device='cuda:0')
tensor(0.5186, device='cuda:0')
tensor(0.3906, device='cuda:0')
tensor(0.4396, device='cuda:0')
tensor(0.3778, device='cuda:0')
tensor(0.4244, device='cuda:0')
tensor(0.4433, device='cuda:0')
tensor(0.3675, device='cuda:0')
